tce,keep,onEB,onCum,onOther
009710336-01,True,False,False,False
009710336-02,True,False,False,False
009710336-03,True,False,False,False
009710336-04,True,False,False,False
009710336-05,True,False,False,False
009710475-01,True,False,False,False
009710477-01,True,False,False,False
009710548-01,True,False,False,False
009710611-01,True,False,False,False
009710611-02,True,False,False,False
009710669-01,True,False,False,False
009711202-01,True,False,False,False
009711420-01,True,False,False,False
009711751-01,False,True,True,False
009712730-01,True,False,False,False
009712736-01,True,False,False,False
009712736-02,True,False,False,False
009712736-03,True,False,False,False
009712799-01,True,False,False,False
009712799-02,True,False,False,False
009712799-03,True,False,False,False
009712799-04,True,False,False,False
009712799-05,True,False,False,False
009712799-06,True,False,False,False
009712799-07,True,False,False,False
009712799-08,True,False,False,False
009712799-09,True,False,False,False
009712799-10,True,False,False,False
009712856-01,True,False,False,False
009713244-01,True,False,False,False
009713244-02,True,False,False,False
009713244-03,True,False,False,False
009713986-01,True,False,False,False
009713986-02,True,False,False,False
009714055-01,True,False,False,False
009714123-01,False,True,True,False
009714123-02,False,True,True,False
009714123-03,False,True,True,False
009714123-04,False,True,True,False
009714123-05,False,True,True,False
009714358-01,False,True,True,False
009714358-02,False,True,True,False
009714358-03,False,True,True,False
009714572-01,True,False,False,False
009714696-01,False,False,True,False
009714724-01,True,False,False,False
009714724-02,True,False,False,False
009714724-03,True,False,False,False
009715163-01,True,False,False,False
009715179-01,True,False,False,False
009715308-01,True,False,False,False
009715359-01,True,False,False,False
009715359-02,True,False,False,False
009715359-03,True,False,False,False
009715739-01,True,False,False,False
009715925-01,False,True,True,False
009715939-01,False,True,True,False
009715939-02,False,True,True,False
009716004-01,True,False,False,False
009716038-01,True,False,False,False
009716220-01,True,False,False,False
009716256-01,True,False,False,False
009716262-01,True,False,False,False
009716302-01,False,False,True,False
009716302-02,False,False,True,False
009716358-01,True,False,False,False
009716358-02,True,False,False,False
009716358-03,True,False,False,False
009716358-04,True,False,False,False
009716645-01,True,False,False,False
009716667-01,True,False,False,False
009716667-02,True,False,False,False
009716667-03,True,False,False,False
009716947-01,True,False,False,False
009716947-02,True,False,False,False
009717032-01,True,False,False,False
009717032-02,True,False,False,False
009717861-01,True,False,False,False
009717861-02,True,False,False,False
009718191-01,True,False,False,False
009718200-01,True,False,False,False
009718641-01,True,False,False,False
009719634-01,False,False,True,False
009719636-01,False,True,True,False
009724984-01,False,False,True,False
009724984-02,False,False,True,False
009724993-01,False,True,True,False
009724993-02,False,True,True,False
009724993-03,False,True,True,False
009725543-01,True,False,False,False
009725543-02,True,False,False,False
009726020-01,True,False,False,False
009726020-02,True,False,False,False
009726020-03,True,False,False,False
009726020-04,True,False,False,False
009726659-01,False,False,True,False
009726699-01,True,False,False,False
009726823-01,True,False,False,False
009728505-01,True,False,False,False
009729691-01,False,False,True,False
009729691-02,False,False,True,False
009729691-03,False,False,True,False
009729691-04,False,False,True,False
009729691-05,False,False,True,False
009729691-06,False,False,True,False
009729776-01,True,False,False,False
009729776-02,True,False,False,False
009730163-01,False,False,True,False
009730194-01,True,False,False,False
009735426-01,False,False,True,False
009735426-02,False,False,True,False
009752189-01,True,False,False,False
009752411-01,True,False,False,False
009752535-01,True,False,False,False
009752973-01,False,True,True,False
009752973-02,False,True,True,False
009752973-03,False,True,True,False
009752982-01,False,False,True,False
009753154-01,False,True,True,False
009753154-02,False,True,True,False
009754973-01,True,False,False,False
009754973-02,True,False,False,False
009754973-03,True,False,False,False
009757613-01,False,False,True,False
009757613-02,False,False,True,False
009757613-03,False,False,True,False
009757613-04,False,False,True,False
009757929-01,True,False,False,False
009757944-01,True,False,False,False
009758032-01,False,False,True,False
009758089-01,False,True,True,False
009758089-02,False,True,True,False
009758089-03,False,True,True,False
009758089-04,False,True,True,False
009758089-05,False,True,True,False
009758089-06,False,True,True,False
009758089-07,False,True,True,False
009758615-01,True,False,False,False
009760907-01,True,False,False,False
009760924-01,True,False,False,False
009760994-01,True,False,False,False
009761199-01,False,True,True,False
009761199-02,False,True,True,False
009761573-01,False,True,True,False
009761615-01,False,False,True,False
009761615-02,False,False,True,False
009761882-01,False,True,True,False
009761882-02,False,True,True,False
009761882-03,False,True,True,False
009762519-01,False,True,True,False
009762519-02,False,True,True,False
009762519-03,False,True,True,False
009762713-01,True,False,False,False
009762713-02,True,False,False,False
009762713-03,True,False,False,False
009762866-01,True,False,False,False
009762866-02,True,False,False,False
009763348-01,False,False,True,False
009763348-02,False,False,True,False
009764489-01,True,False,False,False
009764506-01,True,False,False,False
009764965-01,True,False,False,False
009764965-02,True,False,False,False
009764965-03,True,False,False,False
009765207-01,True,False,False,False
009766218-01,True,False,False,False
009766437-01,False,False,True,False
009767392-01,False,True,True,False
009767486-01,True,False,False,False
009771141-01,True,False,False,False
009771141-02,True,False,False,False
009771266-01,True,False,False,False
009771576-01,False,False,False,False
009772075-01,True,False,False,False
009772087-01,True,False,False,False
009772087-02,True,False,False,False
009772087-03,True,False,False,False
009772087-04,True,False,False,False
009772087-05,True,False,False,False
009772087-06,True,False,False,False
009772087-07,True,False,False,False
009772087-08,True,False,False,False
009772531-01,False,True,True,False
009772531-02,False,True,True,False
009772849-01,True,False,False,False
009772849-02,True,False,False,False
009772849-03,True,False,False,False
009772849-04,True,False,False,False
009772849-05,True,False,False,False
009772849-06,True,False,False,False
009773094-01,True,False,False,False
009773512-01,True,False,False,False
009773512-02,True,False,False,False
009773869-01,False,False,True,False
009773869-02,False,False,True,False
009773869-03,False,False,True,False
009774314-01,True,False,False,False
009774314-02,True,False,False,False
009774314-03,True,False,False,False
009774357-01,True,False,False,False
009774357-02,True,False,False,False
009774400-01,False,True,True,False
009775253-01,False,True,True,False
009775385-01,True,False,False,False
009775385-02,True,False,False,False
009775385-03,True,False,False,False
009775385-04,True,False,False,False
009775385-05,True,False,False,False
009775385-06,True,False,False,False
009775385-07,True,False,False,False
009775385-08,True,False,False,False
009775385-09,True,False,False,False
009775385-10,True,False,False,False
009775416-01,True,False,False,False
009775475-01,False,False,True,False
009775499-01,True,False,False,False
009775938-01,False,False,True,False
009775938-02,False,False,True,False
009775938-03,False,False,True,False
009775938-04,False,False,True,False
009775938-05,False,False,True,False
009776474-01,True,False,False,False
009776816-01,True,False,False,False
009776816-02,True,False,False,False
009776816-03,True,False,False,False
009776926-01,True,False,False,False
009777062-01,False,True,True,False
009777062-02,False,True,True,False
009777062-03,False,True,True,False
009777062-04,False,True,True,False
009777062-05,False,True,True,False
009777087-01,False,False,True,False
009777087-02,False,False,True,False
009777087-03,False,False,True,False
009777090-01,False,True,True,False
009777090-02,False,True,True,False
009777108-01,True,False,False,False
009777108-02,True,False,False,False
009777108-03,True,False,False,False
009777251-01,False,False,True,False
009777256-01,False,False,True,False
009777556-01,False,False,True,False
009777757-01,False,False,True,False
009778156-01,True,False,False,False
009778156-02,True,False,False,False
009778156-03,True,False,False,False
009778451-01,True,False,False,False
009778451-02,True,False,False,False
009778689-01,True,False,False,False
009778689-02,True,False,False,False
009778689-03,True,False,False,False
009778689-04,True,False,False,False
009778689-05,True,False,False,False
009778689-06,True,False,False,False
009778689-07,True,False,False,False
009778689-08,True,False,False,False
009780149-01,False,False,True,False
009782691-01,False,False,True,False
009782691-02,False,False,True,False
009782691-03,False,False,True,False
009782691-04,False,False,True,False
009782691-05,False,False,True,False
009782810-01,True,False,False,False
009782947-01,True,False,False,False
009783760-01,False,True,True,False
009784213-01,True,False,False,False
009784213-02,True,False,False,False
009784230-01,False,True,True,False
009784586-01,True,False,False,False
009784590-01,True,False,False,False
009784590-02,True,False,False,False
009785454-01,False,True,True,False
009785454-02,False,True,True,False
009785454-03,False,True,True,False
009785454-04,False,True,True,False
009785454-05,False,True,True,False
009786017-01,False,True,True,False
009786017-02,False,True,True,False
009786017-03,False,True,True,False
009786821-01,False,True,True,False
009786877-01,True,False,False,False
009786877-02,True,False,False,False
009787239-01,False,False,True,False
009787239-02,False,False,True,False
009787239-03,False,False,True,False
009787239-04,False,False,True,False
009787239-05,False,False,True,False
009787239-06,False,False,True,False
009787239-07,False,False,True,False
009787349-01,True,False,False,False
009787349-02,True,False,False,False
009787349-03,True,False,False,False
009787349-04,True,False,False,False
009788227-01,True,False,False,False
009788457-01,False,True,False,False
009788612-01,True,False,False,False
009788612-02,True,False,False,False
009789635-01,True,False,False,False
009789635-02,True,False,False,False
009790355-01,False,True,False,False
009790479-01,True,False,False,False
009790806-01,False,False,True,False
009790806-02,False,False,True,False
009790806-03,False,False,True,False
009791112-01,True,False,False,False
009791381-01,True,False,False,False
009791381-02,True,False,False,False
009791381-03,True,False,False,False
009791381-04,True,False,False,False
009791509-01,True,False,False,False
009791509-02,True,False,False,False
009791509-03,True,False,False,False
009791509-04,True,False,False,False
009791509-05,True,False,False,False
009812351-01,True,False,False,False
009812557-01,True,False,False,False
009812716-01,True,False,False,False
009813078-01,True,False,False,False
009813078-02,True,False,False,False
009813499-01,False,False,True,False
009813678-01,False,True,False,False
009813678-02,False,True,False,False
009813963-01,True,False,False,False
009813965-01,True,False,False,False
009814220-01,True,False,False,False
009818269-01,True,False,False,False
009818269-02,True,False,False,False
009818381-01,False,False,True,False
009818381-02,False,False,True,False
009818462-01,False,False,True,False
009818541-01,True,False,False,False
009818732-01,False,True,True,False
009818732-02,False,True,True,False
009818732-03,False,True,True,False
009818732-04,False,True,True,False
009818732-05,False,True,True,False
009818732-06,False,True,True,False
009818732-07,False,True,True,False
009820483-01,False,False,True,False
009820483-02,False,False,True,False
009821078-01,False,False,True,False
009821078-02,False,False,True,False
009821151-01,False,True,True,False
009821828-01,True,False,False,False
009821996-01,True,False,False,False
009822083-01,True,False,False,False
009822284-01,False,False,True,False
009823457-01,False,False,True,False
009823457-02,False,False,True,False
009823457-03,False,False,True,False
009823457-04,False,False,True,False
009823519-01,False,False,True,False
009823519-02,False,False,True,False
009823602-01,True,False,False,False
009823602-02,True,False,False,False
009823602-03,True,False,False,False
009823609-01,True,False,False,False
009823630-01,True,False,False,False
009823630-02,True,False,False,False
009823652-01,True,False,False,False
009824906-01,True,False,False,False
009825079-01,True,False,False,False
009825207-01,True,False,False,False
009825244-01,True,False,False,False
009825598-01,True,False,False,False
009825625-01,False,False,True,False
009825625-02,False,False,True,False
009825858-01,True,False,False,False
009826871-01,True,False,False,False
009827087-01,True,False,False,False
009827087-02,True,False,False,False
009827087-03,True,False,False,False
009827087-04,True,False,False,False
009827094-01,False,False,False,False
009827094-02,False,False,False,False
009827149-01,False,True,True,False
009827393-01,True,False,False,False
009828127-01,False,False,True,False
009828292-01,True,False,False,False
009828292-02,True,False,False,False
009828292-03,True,False,False,False
009828292-04,True,False,False,False
009828292-05,True,False,False,False
009828292-06,True,False,False,False
009828292-07,True,False,False,False
009828292-08,True,False,False,False
009828292-09,True,False,False,False
009832235-01,True,False,False,False
009832235-02,True,False,False,False
009832545-01,False,True,False,False
009832545-02,False,True,False,False
009832545-03,False,True,False,False
009832655-01,True,False,False,False
009832655-02,True,False,False,False
009832675-01,True,False,False,False
009832678-01,True,False,False,False
009833412-01,True,False,False,False
009833625-01,True,False,False,False
009833666-01,True,False,False,False
009833666-02,True,False,False,False
009833666-03,True,False,False,False
009833666-04,True,False,False,False
009833666-05,True,False,False,False
009833666-06,True,False,False,False
009833868-01,True,False,False,False
009834040-01,False,False,True,False
009834040-02,False,False,True,False
009834133-01,True,False,False,False
009834257-01,False,True,True,False
009834257-02,False,True,True,False
009834257-03,False,True,True,False
009834257-04,False,True,True,False
009834719-01,False,True,True,False
009834854-01,True,False,False,False
009834854-02,True,False,False,False
009835416-01,False,True,False,False
009835416-02,False,True,False,False
009835416-03,False,True,False,False
009835416-04,False,True,False,False
009835416-05,False,True,False,False
009835597-01,True,False,False,False
009835597-02,True,False,False,False
009835597-03,True,False,False,False
009835713-01,True,False,False,False
009835765-01,True,False,False,False
009835765-02,True,False,False,False
009836020-01,True,False,False,False
009836073-01,True,False,False,False
009836073-02,True,False,False,False
009836149-01,False,False,True,False
009836149-02,False,False,True,False
009836422-01,True,False,False,False
009836959-01,False,False,True,False
009836959-02,False,False,True,False
009837544-01,False,True,True,False
009837544-02,False,True,True,False
009837544-03,False,True,True,False
009837544-04,False,True,True,False
009837544-05,False,True,True,False
009837578-01,False,True,True,False
009837578-02,False,True,True,False
009837578-03,False,True,True,False
009837586-01,False,False,True,False
009837586-02,False,False,True,False
009837586-03,False,False,True,False
009837586-04,False,False,True,False
009837586-05,False,False,True,False
009837586-06,False,False,True,False
009837586-07,False,False,True,False
009837586-08,False,False,True,False
009837586-09,False,False,True,False
009837661-01,False,False,True,False
009837661-02,False,False,True,False
009837661-03,False,False,True,False
009837661-04,False,False,True,False
009837685-01,False,False,True,False
009838060-01,False,True,True,False
009838060-02,False,True,True,False
009838060-03,False,True,True,False
009838078-01,True,False,False,False
009838078-02,True,False,False,False
009838078-03,True,False,False,False
009838168-01,True,False,False,False
009838311-01,True,False,False,False
009838414-01,False,False,True,False
009838483-01,True,False,False,False
009838483-02,True,False,False,False
009838483-03,True,False,False,False
009838483-04,True,False,False,False
009838949-01,False,False,True,False
009838949-02,False,False,True,False
009838975-01,False,True,True,False
009838975-02,False,True,True,False
009838975-03,False,True,True,False
009838975-04,False,True,True,False
009839030-01,False,False,False,False
009839062-01,False,True,False,False
009839547-01,True,False,False,False
009839547-02,True,False,False,False
009839547-03,True,False,False,False
009839547-04,True,False,False,False
009839821-01,False,False,True,False
009839821-02,False,False,True,False
009839980-01,True,False,False,False
009842890-01,False,True,True,False
009842890-02,False,True,True,False
009842906-01,False,True,True,False
009842937-01,False,False,True,False
009843435-01,False,True,False,False
009843435-02,False,True,False,False
009845087-01,True,False,False,False
009845323-01,True,False,False,False
009845323-02,True,False,False,False
009845323-03,True,False,False,False
009845323-04,True,False,False,False
009845323-05,True,False,False,False
009845323-06,True,False,False,False
009845323-07,True,False,False,False
009845573-01,True,False,False,False
009845573-02,True,False,False,False
009845907-01,True,False,False,False
009846419-01,True,False,False,False
009847239-01,False,True,True,False
009847239-02,False,True,True,False
009847963-01,True,False,False,False
009847963-02,True,False,False,False
009847963-03,True,False,False,False
009847963-04,True,False,False,False
009847963-05,True,False,False,False
009848470-01,True,False,False,False
009849107-01,True,False,False,False
009849107-02,True,False,False,False
009850387-01,False,True,True,False
009850393-01,True,False,False,False
009850393-02,True,False,False,False
009850409-01,True,False,False,False
009850409-02,True,False,False,False
009851123-01,False,False,True,False
009851123-02,False,False,True,False
009851126-01,False,False,True,False
009851126-02,False,False,True,False
009851126-03,False,False,True,False
009851126-04,False,False,True,False
009851126-05,False,False,True,False
009851126-06,False,False,True,False
009851142-01,False,True,True,False
009851226-01,False,False,True,False
009851226-02,False,False,True,False
009851226-03,False,False,True,False
009851226-04,False,False,True,False
009851226-05,False,False,True,False
009851226-06,False,False,True,False
009851271-01,False,False,True,False
009851271-02,False,False,True,False
009851271-03,False,False,True,False
009851271-04,False,False,True,False
009851943-01,False,False,True,False
009851970-01,False,False,True,False
009852050-01,False,False,True,False
009852662-01,True,False,False,False
009872188-01,True,False,False,False
009872283-01,False,False,True,False
009872283-02,False,False,True,False
009872283-03,False,False,True,False
009872452-01,True,False,False,False
009873254-01,False,False,True,False
009873869-01,False,True,True,False
009874181-01,True,False,False,False
009874181-02,True,False,False,False
009874251-01,True,False,False,False
009875711-01,False,False,True,False
009875711-02,False,False,True,False
009875711-03,False,False,True,False
009875711-04,False,False,True,False
009880190-01,False,False,True,False
009880382-01,True,False,False,False
009880467-01,False,True,True,False
009880467-02,False,True,True,False
009881140-01,True,False,False,False
009881258-01,False,True,True,False
009881662-01,False,False,True,False
009881662-02,False,False,True,False
009881662-03,False,False,True,False
009881662-04,False,False,True,False
009883123-01,True,False,False,False
009883561-01,True,False,False,False
009884104-01,False,False,True,False
009884104-02,False,False,True,False
009884104-03,False,False,True,False
009884104-04,False,False,True,False
009884104-05,False,False,True,False
009884104-06,False,False,True,False
009884104-07,False,False,True,False
009884229-01,True,False,False,False
009885213-01,True,False,False,False
009885332-01,True,False,False,False
009885417-01,False,False,True,False
009885417-02,False,False,True,False
009885417-03,False,False,True,False
009885417-04,False,False,True,False
009885417-05,False,False,True,False
009885417-06,False,False,True,False
009885730-01,True,False,False,False
009885792-01,True,False,False,False
009886224-01,False,True,True,False
009886224-02,False,True,True,False
009886224-03,False,True,True,False
009886255-01,False,True,True,False
009886255-02,False,True,True,False
009886255-03,False,True,True,False
009886255-04,False,True,True,False
009886661-01,False,False,True,False
009886691-01,True,False,False,False
009887224-01,False,False,True,False
009892471-01,False,True,True,False
009892471-02,False,True,True,False
009892551-01,True,False,False,False
009892572-01,True,False,False,False
009892624-01,True,False,False,False
009892624-02,True,False,False,False
009892720-01,True,False,False,False
009892749-01,True,False,False,False
009892749-02,True,False,False,False
009892749-03,True,False,False,False
009892816-01,False,False,True,False
009892816-02,False,False,True,False
009892816-03,False,False,True,False
009892816-04,False,False,True,False
009892816-05,False,False,True,False
009892816-06,False,False,True,False
009892856-01,False,False,True,False
009893036-01,True,False,False,False
009893330-01,True,False,False,False
009893463-01,True,False,False,False
009894051-01,True,False,False,False
009894306-01,True,False,False,False
009895004-01,False,True,True,False
009895004-02,False,True,True,False
009895269-01,True,False,False,False
009895269-02,True,False,False,False
009895269-03,True,False,False,False
009895364-01,True,False,False,False
009895694-01,True,False,False,False
009895709-01,False,True,True,False
009895709-02,False,True,True,False
009896435-01,False,True,True,False
009896435-02,False,True,True,False
009896438-01,False,False,True,False
009896558-01,False,False,True,False
009896558-02,False,False,True,False
009896558-03,False,False,True,False
009896606-01,True,False,False,False
009897089-01,True,False,False,False
009897089-02,True,False,False,False
009897364-01,False,False,True,False
009897464-01,True,False,False,False
009897464-02,True,False,False,False
009897464-03,True,False,False,False
009897838-01,True,False,False,False
009897838-02,True,False,False,False
009897838-03,True,False,False,False
009898181-01,True,False,False,False
009898364-01,False,True,True,False
009898364-02,False,True,True,False
009898364-03,False,True,True,False
009898787-01,True,False,False,False
009899181-01,False,True,True,False
009899216-01,False,True,False,False
009899217-01,False,False,True,False
009899280-01,False,False,True,False
009899280-02,False,False,True,False
009899315-01,False,False,True,False
009899345-01,False,True,False,False
009899352-01,False,False,True,False
009899352-02,False,False,True,False
009899414-01,False,False,True,False
009899414-02,False,False,True,False
009899414-03,False,False,True,False
009899416-01,False,True,False,False
009899449-01,False,False,False,False
009899449-02,False,False,False,False
009899483-01,False,False,True,False
009899583-01,False,False,True,False
009899583-02,False,False,True,False
009899809-01,True,False,False,False
009902856-01,False,True,False,False
009902856-02,False,True,False,False
009902856-03,False,True,False,False
009903258-01,True,False,False,False
009904006-01,False,False,True,False
009904059-01,False,True,True,False
009904059-02,False,True,True,False
009904059-03,False,True,True,False
009904420-01,True,False,False,False
009906489-01,False,False,True,False
009907009-01,True,False,False,False
009907505-01,False,True,True,False
009907505-02,False,True,True,False
009907505-03,False,True,True,False
009907505-04,False,True,True,False
009907527-01,True,False,False,False
009907534-01,True,False,False,False
009909735-01,False,False,True,False
009909735-02,False,False,True,False
009909776-01,True,False,False,False
009910533-01,True,False,False,False
009910828-01,False,False,True,False
009911112-01,False,True,True,False
009912373-01,True,False,False,False
009912977-01,False,True,False,False
009913481-01,False,True,True,False
009913481-02,False,True,True,False
009913798-01,False,False,True,False
009913798-02,False,False,True,False
009932970-01,False,False,True,False
009933759-01,True,False,False,False
009934208-01,False,True,True,False
009934208-02,False,True,True,False
009934208-03,False,True,True,False
009935067-01,True,False,False,False
009935242-01,True,False,False,False
009935422-01,True,False,False,False
009936518-01,True,False,False,False
009936518-02,True,False,False,False
009936698-01,False,True,True,False
009940565-01,False,True,True,False
009940565-02,False,True,True,False
009940582-01,True,False,False,False
009941387-01,False,True,True,False
009941387-02,False,True,True,False
009941387-03,False,True,True,False
009941662-01,False,False,True,False
009941718-01,True,False,False,False
009941718-02,True,False,False,False
009941718-03,True,False,False,False
009941718-04,True,False,False,False
009941859-01,False,False,True,False
009941859-02,False,False,True,False
009941859-03,False,False,True,False
009941859-04,False,False,True,False
009941859-05,False,False,True,False
009942632-01,True,False,False,False
009943435-01,False,False,True,False
009944421-01,False,True,True,False
009944421-02,False,True,True,False
009944682-01,True,False,False,False
009945022-01,True,False,False,False
009945022-02,True,False,False,False
009945370-01,False,False,True,False
009945372-01,True,False,False,False
009945390-01,True,False,False,False
009945771-01,True,False,False,False
009945771-02,True,False,False,False
009945771-03,True,False,False,False
009945771-04,True,False,False,False
009945805-01,True,False,False,False
009946488-01,True,False,False,False
009946525-01,False,False,True,False
009946525-02,False,False,True,False
009946525-03,False,False,True,False
009946525-04,False,False,True,False
009946569-01,True,False,False,False
009946569-02,True,False,False,False
009946569-03,True,False,False,False
009946597-01,True,False,False,False
009947389-01,False,False,True,False
009947980-01,True,False,False,False
009948002-01,False,True,True,False
009948002-02,False,True,True,False
009948002-03,False,True,True,False
009948002-04,False,True,True,False
009948002-05,False,True,True,False
009948002-06,False,True,True,False
009948002-07,False,True,True,False
009948002-08,False,True,True,False
009948002-09,False,True,True,False
009948002-10,False,True,True,False
009950106-01,True,False,False,False
009950106-02,True,False,False,False
009950106-03,True,False,False,False
009950201-01,True,False,False,False
009950279-01,True,False,False,False
009950279-02,True,False,False,False
009950316-01,True,False,False,False
009950317-01,True,False,False,False
009950318-01,True,False,False,False
009950318-02,True,False,False,False
009950612-01,False,False,True,False
009950612-02,False,False,True,False
009950612-03,False,False,True,False
009950612-04,False,False,True,False
009950612-05,False,False,True,False
009950612-06,False,False,True,False
009950612-07,False,False,True,False
009950612-08,False,False,True,False
009950612-09,False,False,True,False
009953508-01,True,False,False,False
009953508-02,True,False,False,False
009953572-01,True,False,False,False
009953617-01,True,False,False,False
009953630-01,True,False,False,False
009953736-01,False,False,True,False
009953851-01,True,False,False,False
009954225-01,False,True,True,False
009954225-02,False,True,True,False
009954542-01,True,False,False,False
009955177-01,True,False,False,False
009955177-02,True,False,False,False
009955177-03,True,False,False,False
009955177-04,True,False,False,False
009955177-05,True,False,False,False
009955262-01,False,True,True,False
009955262-02,False,True,True,False
009955262-03,False,True,True,False
009955262-04,False,True,True,False
009955598-01,False,False,True,False
009957150-01,True,False,False,False
009957351-01,False,True,False,False
009957627-01,False,False,True,False
009957627-02,False,False,True,False
009957627-03,False,False,True,False
009957627-04,False,False,True,False
009957627-05,False,False,True,False
009957627-06,False,False,True,False
009957627-07,False,False,True,False
009957659-01,False,True,False,False
009957659-02,False,True,False,False
009957659-03,False,True,False,False
009957668-01,False,True,True,False
009957668-02,False,True,True,False
009957668-03,False,True,True,False
009957668-04,False,True,True,False
009957668-05,False,True,True,False
009957668-06,False,True,True,False
009957719-01,True,False,False,False
009958053-01,False,False,True,False
009958053-02,False,False,True,False
009958053-03,False,False,True,False
009958053-04,False,False,True,False
009958387-01,False,False,True,False
009958387-02,False,False,True,False
009958387-03,False,False,True,False
009958962-01,False,False,True,False
009958962-02,False,False,True,False
009958962-03,False,False,True,False
009958962-04,False,False,True,False
009958962-05,False,False,True,False
009958962-06,False,False,True,False
009958962-07,False,False,True,False
009959126-01,True,False,False,False
009959126-02,True,False,False,False
009959126-03,True,False,False,False
009959477-01,True,False,False,False
009959494-01,False,False,True,False
009959494-02,False,False,True,False
009959545-01,False,False,True,False
009959589-01,False,False,True,False
009959776-01,True,False,False,False
009962595-01,False,True,True,False
009962595-02,False,True,True,False
009962989-01,True,False,False,False
009963009-01,False,True,True,False
009963009-02,False,True,True,False
009963009-03,False,True,True,False
009963009-04,False,True,True,False
009963009-05,False,True,True,False
009963009-06,False,True,True,False
009963009-07,False,True,True,False
009963009-08,False,True,True,False
009963325-01,True,False,False,False
009963461-01,False,True,True,False
009963461-02,False,True,True,False
009963461-03,False,True,True,False
009963524-01,False,False,True,False
009963524-02,False,False,True,False
009963524-03,False,False,True,False
009963524-04,False,False,True,False
009963667-01,True,False,False,False
009963667-02,True,False,False,False
009964081-01,True,False,False,False
009964670-01,False,False,True,False
009964801-01,False,False,True,False
009964801-02,False,False,True,False
009964801-03,False,False,True,False
009964801-04,False,False,True,False
009964801-05,False,False,True,False
009964801-06,False,False,True,False
009964801-07,False,False,True,False
009964801-08,False,False,True,False
009965206-01,False,True,True,False
009965206-02,False,True,True,False
009965206-03,False,True,True,False
009965206-04,False,True,True,False
009965206-05,False,True,True,False
009965439-01,False,False,True,False
009965439-02,False,False,True,False
009965439-03,False,False,True,False
009965439-04,False,False,True,False
009965439-05,False,False,True,False
009965691-01,False,True,True,False
009965888-01,True,False,False,False
009965888-02,True,False,False,False
009965888-03,True,False,False,False
009965957-01,False,False,True,False
009966115-01,False,True,True,False
009966219-01,False,False,True,False
009967771-01,False,False,True,False
009967771-02,False,False,True,False
009967771-03,False,False,True,False
009970101-01,True,False,False,False
009970396-01,False,True,True,False
009970396-02,False,True,True,False
009970396-03,False,True,True,False
009970525-01,True,False,False,False
009970568-01,True,False,False,False
009970568-02,True,False,False,False
009970568-03,True,False,False,False
009970568-04,True,False,False,False
009971475-01,False,True,True,False
009971475-02,False,True,True,False
009971786-01,True,False,False,False
009971786-02,True,False,False,False
009971902-01,True,False,False,False
009971902-02,True,False,False,False
009971902-03,True,False,False,False
009971902-04,True,False,False,False
009972385-01,True,False,False,False
009972385-02,True,False,False,False
009972385-03,True,False,False,False
009972385-04,True,False,False,False
009972385-05,True,False,False,False
009972385-06,True,False,False,False
009973488-01,True,False,False,False
009973633-01,True,False,False,False
009973855-01,False,False,True,False
009974087-01,True,False,False,False
009974142-01,True,False,False,False
009992083-01,True,False,False,False
009992083-02,True,False,False,False
009992416-01,True,False,False,False
009993529-01,False,False,True,False
009993529-02,False,False,True,False
009994206-01,True,False,False,False
009994229-01,True,False,False,False
009995402-01,False,False,True,False
010000198-01,True,False,False,False
010000490-01,False,True,True,False
010000785-01,True,False,False,False
010000785-02,True,False,False,False
010000941-01,False,False,True,False
010001145-01,True,False,False,False
010001368-01,False,False,True,False
010001368-02,False,False,True,False
010001809-01,True,False,False,False
010002261-01,False,True,True,False
010002792-01,True,False,False,False
010002792-02,True,False,False,False
010002792-03,True,False,False,False
010002792-04,True,False,False,False
010002866-01,False,False,True,False
010002866-02,False,False,True,False
010002866-03,False,False,True,False
010002866-04,False,False,True,False
010002897-01,True,False,False,False
010002897-02,True,False,False,False
010003058-01,False,False,False,False
010003058-02,False,False,False,False
010003658-01,True,False,False,False
010003658-02,True,False,False,False
010004519-01,False,False,True,False
010004519-02,False,False,True,False
010004546-01,False,True,False,False
010004660-01,True,False,False,False
010004660-02,True,False,False,False
010004660-03,True,False,False,False
010004738-01,False,False,True,False
010004738-02,False,False,True,False
010004738-03,False,False,True,False
010004738-04,False,False,True,False
010004738-05,False,False,True,False
010004738-06,False,False,True,False
010004738-07,False,False,True,False
010005020-01,False,False,True,False
010005020-02,False,False,True,False
010005020-03,False,False,True,False
010005499-01,True,False,False,False
010005758-01,False,False,True,False
010005758-02,False,False,True,False
010005758-03,False,False,True,False
010005758-04,False,False,True,False
010005758-05,False,False,True,False
010005758-06,False,False,True,False
010006096-01,False,True,True,False
010006096-02,False,True,True,False
010006096-03,False,True,True,False
010006581-01,False,False,True,False
010006581-02,False,False,True,False
010007320-01,True,False,False,False
010007439-01,True,False,False,False
010007492-01,False,False,True,False
010007492-02,False,False,True,False
010007492-03,False,False,True,False
010007644-01,True,False,False,False
010008394-01,True,False,False,False
010010312-01,True,False,False,False
010010440-01,False,False,True,False
010010440-02,False,False,True,False
010010440-03,False,False,True,False
010010677-01,True,False,False,False
010010677-02,True,False,False,False
010011070-01,True,False,False,False
010014548-01,True,False,False,False
010014604-01,True,False,False,False
010014645-01,True,False,False,False
010014698-01,True,False,False,False
010014702-01,False,False,True,False
010014702-02,False,False,True,False
010014765-01,True,False,False,False
