tce,keep,onEB,onCum,onOther
008984706-01,False,True,True,False
008984831-01,True,False,False,False
008984831-02,True,False,False,False
008985070-01,True,False,False,False
008985157-01,True,False,False,False
008985157-02,True,False,False,False
008985157-03,True,False,False,False
008985157-04,True,False,False,False
008985157-05,True,False,False,False
008985157-06,True,False,False,False
008985157-07,True,False,False,False
008985157-08,True,False,False,False
009001558-01,True,False,False,False
009001926-01,True,False,False,False
009001926-02,True,False,False,False
009001926-03,True,False,False,False
009002074-01,True,False,False,False
009002074-02,True,False,False,False
009002237-01,False,True,True,False
009002237-02,False,True,True,False
009002278-01,False,False,True,False
009003189-01,True,False,False,False
009005047-01,True,False,False,False
009005832-01,True,False,False,False
009005982-01,True,False,False,False
009006206-01,True,False,False,False
009006206-02,True,False,False,False
009006206-03,True,False,False,False
009006206-04,True,False,False,False
009006484-01,True,False,False,False
009006502-01,True,False,False,False
009007016-01,True,False,False,False
009007021-01,True,False,False,False
009007322-01,True,False,False,False
009007322-02,True,False,False,False
009007322-03,True,False,False,False
009007322-04,True,False,False,False
009007332-01,True,False,False,False
009007332-02,True,False,False,False
009007332-03,True,False,False,False
009007332-04,True,False,False,False
009007918-01,False,True,True,False
009007918-02,False,True,True,False
009008220-01,False,False,True,False
009008427-01,True,False,False,False
009008427-02,True,False,False,False
009008427-03,True,False,False,False
009009357-01,True,False,False,False
009009373-01,True,False,False,False
009009509-01,True,False,False,False
009009650-01,True,False,False,False
009011903-01,True,False,False,False
009011903-02,True,False,False,False
009012085-01,True,False,False,False
009012085-02,True,False,False,False
009012085-03,True,False,False,False
009012106-01,True,False,False,False
009012261-01,True,False,False,False
009015437-01,True,False,False,False
009016227-01,True,False,False,False
009016344-01,True,False,False,False
009016344-02,True,False,False,False
009016344-03,True,False,False,False
009016344-04,True,False,False,False
009016344-05,True,False,False,False
009016344-06,True,False,False,False
009016682-01,True,False,False,False
009016693-01,False,True,False,False
009016693-02,False,True,False,False
009016693-03,False,True,False,False
009017929-01,True,False,False,False
009017929-02,True,False,False,False
009017978-01,True,False,False,False
009019191-01,False,False,True,False
009020160-01,False,False,True,False
009020160-02,False,False,True,False
009020199-01,True,False,False,False
009020199-02,True,False,False,False
009020199-03,True,False,False,False
009020212-01,True,False,False,False
009020426-01,False,True,False,False
009020426-02,False,True,False,False
009020426-03,False,True,False,False
009020426-04,False,True,False,False
009020774-01,True,False,False,False
009020774-02,True,False,False,False
009021047-01,True,False,False,False
009021052-01,True,False,False,False
009021627-01,True,False,False,False
009024857-01,False,True,True,False
009025600-01,True,False,False,False
009025600-02,True,False,False,False
009025715-01,True,False,False,False
009025910-01,True,False,False,False
009025922-01,False,False,True,False
009026611-01,True,False,False,False
009026611-02,True,False,False,False
009026866-01,True,False,False,False
009026866-02,True,False,False,False
009027841-01,False,True,True,False
009027876-01,True,False,False,False
009027876-02,True,False,False,False
009027876-03,True,False,False,False
009027876-04,True,False,False,False
009027876-05,True,False,False,False
009027876-06,True,False,False,False
009027876-07,True,False,False,False
009027876-08,True,False,False,False
009027876-09,True,False,False,False
009027876-10,True,False,False,False
009028104-01,True,False,False,False
009028104-02,True,False,False,False
009028104-03,True,False,False,False
009028104-06,True,False,False,False
009028134-01,True,False,False,False
009028154-01,True,False,False,False
009028154-02,True,False,False,False
009028474-01,False,True,False,False
009028474-02,False,True,False,False
009028474-03,False,True,False,False
009028474-04,False,True,False,False
009028474-05,False,True,False,False
009030447-01,True,False,False,False
009031209-01,False,False,True,False
009032551-01,True,False,False,False
009032551-02,True,False,False,False
009032551-03,True,False,False,False
009032900-01,False,True,False,False
009032900-02,False,True,False,False
009032900-03,False,True,False,False
009033354-01,True,False,False,False
009033354-02,True,False,False,False
009033354-04,True,False,False,False
009033354-05,True,False,False,False
009033354-06,True,False,False,False
009034121-01,True,False,False,False
009040048-01,True,False,False,False
009040422-01,True,False,False,False
009040525-01,True,False,False,False
009040849-01,False,False,True,False
009041558-01,True,False,False,False
009041966-01,True,False,False,False
009044063-01,True,False,False,False
009044063-02,True,False,False,False
009044063-03,True,False,False,False
009044063-04,True,False,False,False
009044228-01,False,False,True,False
009045002-01,True,False,False,False
009045002-02,True,False,False,False
009045002-03,True,False,False,False
009045401-01,True,False,False,False
009045521-01,True,False,False,False
009047103-01,True,False,False,False
009047103-02,True,False,False,False
009048032-01,True,False,False,False
009048032-02,True,False,False,False
009048145-01,False,True,True,False
009048145-02,False,True,True,False
009048161-01,False,False,True,False
009049010-01,False,False,True,False
009049010-02,False,False,True,False
009049010-03,False,False,True,False
009049673-01,False,False,True,False
009049673-02,False,False,True,False
009049673-03,False,False,True,False
009050137-01,True,False,False,False
009050337-01,True,False,False,False
009050785-01,True,False,False,False
009050785-02,True,False,False,False
009050785-03,True,False,False,False
009051345-01,True,False,False,False
009051487-01,True,False,False,False
009051487-02,True,False,False,False
009051650-01,True,False,False,False
009051902-01,True,False,False,False
009051991-01,True,False,False,False
009051991-02,True,False,False,False
009052363-01,True,False,False,False
009052849-01,True,False,False,False
009052849-02,True,False,False,False
009052883-01,True,False,False,False
009052883-02,True,False,False,False
009053086-01,False,True,True,False
009053930-01,True,False,False,False
009054553-01,True,False,False,False
009054553-02,True,False,False,False
009054553-03,True,False,False,False
009071386-01,False,True,True,False
009071386-02,False,True,True,False
009071386-03,False,True,True,False
009071386-04,False,True,True,False
009071682-01,True,False,False,False
009072011-01,True,False,False,False
009072011-02,True,False,False,False
009072526-01,True,False,False,False
009072693-01,True,False,False,False
009072693-02,True,False,False,False
009072693-03,True,False,False,False
009072693-04,True,False,False,False
009072693-05,True,False,False,False
009072693-06,True,False,False,False
009072693-07,True,False,False,False
009072693-08,True,False,False,False
009073007-01,True,False,False,False
009073007-02,True,False,False,False
009073007-03,True,False,False,False
009074840-01,True,False,False,False
009074876-01,True,False,False,False
009075469-01,True,False,False,False
009075469-02,True,False,False,False
009075708-01,True,False,False,False
009075779-01,True,False,False,False
009075931-01,True,False,False,False
009075961-01,True,False,False,False
009076299-01,True,False,False,False
009076541-01,True,False,False,False
009076673-01,True,False,False,False
009076686-01,True,False,False,False
009077124-01,False,False,True,False
009077124-02,False,False,True,False
009077127-01,True,False,False,False
009077127-02,True,False,False,False
009077127-03,True,False,False,False
009077483-01,True,False,False,False
009077483-02,True,False,False,False
009077788-01,True,False,False,False
009079718-01,True,False,False,False
009083514-01,True,False,False,False
009084512-01,True,False,False,False
009084778-01,False,True,True,False
009084778-02,False,True,True,False
009084820-01,True,False,False,False
009084832-01,True,False,False,False
009087205-01,True,False,False,False
009088759-01,True,False,False,False
009092496-01,False,False,True,False
009092496-02,False,False,True,False
009092897-01,True,False,False,False
009092935-01,True,False,False,False
009092935-02,True,False,False,False
009092935-03,True,False,False,False
009092940-01,True,False,False,False
009092940-02,True,False,False,False
009092940-03,True,False,False,False
009092940-04,True,False,False,False
009092940-05,True,False,False,False
009092940-06,True,False,False,False
009093266-01,True,False,False,False
009093266-02,True,False,False,False
009093266-03,True,False,False,False
009093300-01,True,False,False,False
009093566-01,False,False,True,False
009093566-02,False,False,True,False
009093660-01,True,False,False,False
009094694-01,True,False,False,False
009094694-02,True,False,False,False
009094694-03,True,False,False,False
009094694-04,True,False,False,False
009095245-01,True,False,False,False
009095292-01,True,False,False,False
009095849-01,True,False,False,False
009095849-02,True,False,False,False
009095849-03,True,False,False,False
009095849-04,True,False,False,False
009095849-05,True,False,False,False
009095849-06,True,False,False,False
009097423-01,True,False,False,False
009097423-02,True,False,False,False
009097423-03,True,False,False,False
009097423-04,True,False,False,False
009097423-05,True,False,False,False
009097423-06,True,False,False,False
009097892-01,False,False,True,False
009097892-02,False,False,True,False
009097892-03,False,False,True,False
009098349-01,True,False,False,False
009098590-01,False,True,True,False
009099427-01,True,False,False,False
009099427-02,True,False,False,False
009099728-01,True,False,False,False
009099728-02,True,False,False,False
009099811-01,True,False,False,False
009099927-01,True,False,False,False
009099927-02,True,False,False,False
009099927-03,True,False,False,False
009099927-04,True,False,False,False
009099927-05,True,False,False,False
009099927-06,True,False,False,False
009099927-07,True,False,False,False
009099927-08,True,False,False,False
009099927-09,True,False,False,False
009101279-01,False,True,True,False
009101279-02,False,True,True,False
009101279-03,False,True,True,False
009101279-05,False,True,True,False
009106922-01,True,False,False,False
009107251-01,True,False,False,False
009107656-01,True,False,False,False
009108058-01,False,True,True,False
009108058-02,False,True,True,False
009108058-03,False,True,True,False
009108615-01,True,False,False,False
009108615-02,True,False,False,False
009108615-03,True,False,False,False
009108615-04,True,False,False,False
009108715-01,True,False,False,False
009108998-01,True,False,False,False
009109743-01,True,False,False,False
009110357-01,False,False,True,False
009111056-01,True,False,False,False
009111849-01,False,False,True,False
009113058-01,True,False,False,False
009113058-02,True,False,False,False
009114182-01,True,False,False,False
009114182-02,True,False,False,False
009114182-03,True,False,False,False
009114614-01,True,False,False,False
009115188-01,True,False,False,False
009115681-01,False,False,True,False
009117875-01,True,False,False,False
009117875-02,True,False,False,False
009118340-01,True,False,False,False
009118340-02,True,False,False,False
009118695-01,True,False,False,False
009118716-01,True,False,False,False
009119402-01,True,False,False,False
009119402-02,True,False,False,False
009119402-03,True,False,False,False
009119402-04,True,False,False,False
009119402-05,True,False,False,False
009119402-06,True,False,False,False
009119402-07,True,False,False,False
009119405-01,False,True,True,False
009119405-02,False,True,True,False
009119405-03,False,True,True,False
009119405-04,False,True,True,False
009119536-01,True,False,False,False
009137402-01,True,False,False,False
009137447-01,True,False,False,False
009137580-01,True,False,False,False
009138389-01,True,False,False,False
009138411-01,True,False,False,False
009138695-01,True,False,False,False
009138872-01,True,False,False,False
009138872-02,True,False,False,False
009138872-03,True,False,False,False
009139084-01,False,False,True,False
009140662-01,True,False,False,False
009141097-01,True,False,False,False
009142203-01,True,False,False,False
009142544-01,True,False,False,False
009142684-01,True,False,False,False
009143785-01,True,False,False,False
009145369-01,True,False,False,False
009145369-02,True,False,False,False
009145369-03,True,False,False,False
009145369-04,True,False,False,False
009145369-05,True,False,False,False
009145535-01,True,False,False,False
009145535-02,True,False,False,False
009145681-01,True,False,False,False
009146018-01,False,False,True,False
009146018-02,False,False,True,False
009146302-01,True,False,False,False
009149959-01,True,False,False,False
009149959-02,True,False,False,False
009149959-03,True,False,False,False
009149959-04,True,False,False,False
009149959-05,True,False,False,False
009150012-01,True,False,False,False
009150892-01,True,False,False,False
009150892-02,True,False,False,False
009152634-01,True,False,False,False
009153621-01,False,True,False,False
009153621-02,False,True,False,False
009153621-03,False,True,False,False
009153621-04,False,True,False,False
009153754-01,True,False,False,False
009153754-02,True,False,False,False
009153754-03,True,False,False,False
009153754-04,True,False,False,False
009153823-01,False,False,True,False
009156461-01,True,False,False,False
009157001-01,True,False,False,False
009157001-02,True,False,False,False
009157001-03,True,False,False,False
009157001-04,True,False,False,False
009157001-05,True,False,False,False
009157001-06,True,False,False,False
009157607-01,True,False,False,False
009157634-01,False,False,True,False
009158038-01,True,False,False,False
009159076-01,True,False,False,False
009159265-01,False,False,True,False
009159265-02,False,False,True,False
009159265-03,False,False,True,False
009159275-01,False,False,True,False
009159275-02,False,False,True,False
009159301-02,False,True,True,False
009159301-06,False,True,True,False
009160206-01,True,False,False,False
009160468-01,True,False,False,False
009161118-01,False,False,True,False
009162503-01,True,False,False,False
009162741-01,False,False,True,False
009162971-01,True,False,False,False
009163180-01,True,False,False,False
009163591-01,True,False,False,False
009163591-02,True,False,False,False
009163674-01,False,True,True,False
009163674-02,False,True,True,False
009163674-03,False,True,True,False
009163796-01,False,True,False,False
009164045-01,True,False,False,False
009164076-01,True,False,False,False
009164076-02,True,False,False,False
009164076-04,True,False,False,False
009164076-05,True,False,False,False
009164076-06,True,False,False,False
009164076-07,True,False,False,False
009164076-08,True,False,False,False
009164938-01,True,False,False,False
009164938-02,True,False,False,False
009165393-01,True,False,False,False
009166386-01,True,False,False,False
009166700-01,True,False,False,False
009166826-01,True,False,False,False
009166826-02,True,False,False,False
009166826-03,True,False,False,False
009166826-05,True,False,False,False
009166826-06,True,False,False,False
009166826-07,True,False,False,False
009166870-01,False,False,True,False
009171234-02,True,False,False,False
009171585-01,True,False,False,False
009171933-01,True,False,False,False
009171954-01,True,False,False,False
009171954-02,True,False,False,False
009171954-03,True,False,False,False
009172506-01,False,True,True,False
009172627-01,True,False,False,False
009172627-02,True,False,False,False
009172981-01,True,False,False,False
009172981-02,True,False,False,False
009172981-03,True,False,False,False
009172981-04,True,False,False,False
009173014-01,True,False,False,False
009173014-02,True,False,False,False
009173014-03,True,False,False,False
009174121-01,True,False,False,False
009174536-01,True,False,False,False
009174536-02,True,False,False,False
009174536-03,True,False,False,False
009174536-04,True,False,False,False
009174919-01,True,False,False,False
009175104-01,True,False,False,False
009175346-01,True,False,False,False
009175346-02,True,False,False,False
009175811-01,True,False,False,False
009178501-01,True,False,False,False
009178501-02,True,False,False,False
009178502-01,True,False,False,False
009178548-01,True,False,False,False
009178894-01,True,False,False,False
009178929-01,True,False,False,False
009178929-02,True,False,False,False
009179771-01,True,False,False,False
009179771-02,True,False,False,False
009179771-03,True,False,False,False
009179771-04,True,False,False,False
009179771-05,True,False,False,False
009179771-06,True,False,False,False
009180566-01,True,False,False,False
009180566-02,True,False,False,False
009180708-01,True,False,False,False
009180821-01,True,False,False,False
009180906-01,True,False,False,False
009180906-02,True,False,False,False
009181012-01,True,False,False,False
009181340-01,False,False,True,False
009181340-02,False,False,True,False
009182355-01,True,False,False,False
009182484-01,True,False,False,False
009182617-01,True,False,False,False
009182617-02,True,False,False,False
009182928-01,True,False,False,False
009201644-01,True,False,False,False
009201644-02,True,False,False,False
009202046-01,True,False,False,False
009202046-02,True,False,False,False
009202151-01,False,False,True,False
009202990-01,True,False,False,False
009202990-02,True,False,False,False
009202990-03,True,False,False,False
009204103-01,True,False,False,False
009204103-02,True,False,False,False
009204718-01,True,False,False,False
009204718-02,True,False,False,False
009205044-01,True,False,False,False
009205356-01,True,False,False,False
009206975-01,True,False,False,False
009206994-01,True,False,False,False
009207344-01,True,False,False,False
009207344-02,True,False,False,False
009207508-03,False,True,True,False
009207508-04,False,True,True,False
009209247-01,True,False,False,False
009209247-02,True,False,False,False
009210037-01,True,False,False,False
009210037-02,True,False,False,False
009210874-01,True,False,False,False
009211188-01,True,False,False,False
009214942-01,False,False,True,False
009215655-01,True,False,False,False
009215655-02,True,False,False,False
009215655-03,True,False,False,False
009215752-01,True,False,False,False
009216367-01,True,False,False,False
009216367-02,True,False,False,False
009216367-03,True,False,False,False
009216367-04,True,False,False,False
009216810-01,True,False,False,False
009216810-02,True,False,False,False
009216810-03,True,False,False,False
009216810-04,True,False,False,False
009216810-05,True,False,False,False
009216810-06,True,False,False,False
009216810-07,True,False,False,False
009216810-09,True,False,False,False
009216810-10,True,False,False,False
009216868-01,True,False,False,False
009217407-01,True,False,False,False
009217583-01,True,False,False,False
009217583-03,True,False,False,False
009217583-04,True,False,False,False
009217583-05,True,False,False,False
009217583-06,True,False,False,False
009220002-01,True,False,False,False
009220002-02,True,False,False,False
009220002-03,True,False,False,False
009220159-01,True,False,False,False
009222516-01,False,False,True,False
009222871-01,True,False,False,False
009222942-01,True,False,False,False
009224836-01,True,False,False,False
009225403-01,True,False,False,False
009226081-01,True,False,False,False
009226081-02,True,False,False,False
009227112-01,True,False,False,False
009228115-01,True,False,False,False
009228296-01,True,False,False,False
009229318-01,True,False,False,False
009229318-02,True,False,False,False
009229342-01,True,False,False,False
009229571-01,True,False,False,False
009229571-02,True,False,False,False
009229571-03,True,False,False,False
009229571-04,True,False,False,False
009229571-05,True,False,False,False
009229571-06,True,False,False,False
009229571-07,True,False,False,False
009229571-08,True,False,False,False
009230007-01,True,False,False,False
009230007-02,True,False,False,False
009237047-01,True,False,False,False
009239124-01,True,False,False,False
009239124-02,True,False,False,False
009239124-03,True,False,False,False
009239211-01,True,False,False,False
009239211-02,True,False,False,False
009239681-01,True,False,False,False
009239681-02,True,False,False,False
009239681-03,True,False,False,False
009239681-04,True,False,False,False
009240041-01,True,False,False,False
009240750-01,True,False,False,False
009240941-01,True,False,False,False
009240941-02,True,False,False,False
009240941-03,True,False,False,False
009241509-01,True,False,False,False
009241509-02,True,False,False,False
009241509-03,True,False,False,False
009241509-04,True,False,False,False
009241509-05,True,False,False,False
009242059-01,True,False,False,False
009242059-02,True,False,False,False
009242127-01,True,False,False,False
009242383-01,True,False,False,False
009242383-02,True,False,False,False
009242383-03,True,False,False,False
009242383-04,True,False,False,False
009243421-01,True,False,False,False
009243464-01,True,False,False,False
009243562-01,True,False,False,False
009243562-02,True,False,False,False
009243562-04,True,False,False,False
009243562-05,True,False,False,False
009243562-06,True,False,False,False
009243671-01,True,False,False,False
009243795-01,False,True,True,False
009243826-01,True,False,False,False
009243826-02,True,False,False,False
009243826-03,True,False,False,False
009244177-01,True,False,False,False
009244177-02,True,False,False,False
009244177-03,True,False,False,False
009244508-01,False,False,True,False
009244756-01,False,False,True,False
009244768-01,True,False,False,False
009244768-02,True,False,False,False
009244992-01,True,False,False,False
009245848-01,True,False,False,False
009245848-02,True,False,False,False
009245848-03,True,False,False,False
009245848-04,True,False,False,False
009245848-05,True,False,False,False
009245855-01,True,False,False,False
009245855-02,True,False,False,False
009246356-01,True,False,False,False
009246481-01,True,False,False,False
009246481-02,True,False,False,False
009246481-03,True,False,False,False
009246715-01,False,True,False,False
009246715-02,False,True,False,False
009246715-03,False,True,False,False
009265050-01,True,False,False,False
009265306-01,True,False,False,False
009265306-02,True,False,False,False
009266431-01,False,False,True,False
009267042-01,True,False,False,False
009267042-02,True,False,False,False
009267227-01,True,False,False,False
009267355-01,True,False,False,False
009267978-01,True,False,False,False
009267996-01,False,False,True,False
009267996-02,False,False,True,False
009267996-03,False,False,True,False
009267996-04,False,False,True,False
009267996-05,False,False,True,False
009267996-06,False,False,True,False
009267997-01,True,False,False,False
009267997-02,True,False,False,False
009268462-01,True,False,False,False
009269063-01,True,False,False,False
009269522-01,True,False,False,False
009269686-01,True,False,False,False
009269986-01,True,False,False,False
009271655-01,True,False,False,False
009271655-02,True,False,False,False
009272082-01,True,False,False,False
009272082-02,True,False,False,False
009272837-01,True,False,False,False
009273222-01,True,False,False,False
009273647-01,True,False,False,False
009273647-02,True,False,False,False
009273824-01,True,False,False,False
009273992-01,True,False,False,False
009274516-01,True,False,False,False
009278021-01,False,True,True,False
009278696-01,True,False,False,False
009278696-02,True,False,False,False
009278696-03,True,False,False,False
009279040-01,True,False,False,False
009279763-01,True,False,False,False
009282769-01,False,False,True,False
009283002-01,True,False,False,False
009283002-02,True,False,False,False
009283128-01,True,False,False,False
009283128-02,True,False,False,False
009283619-01,True,False,False,False
009284487-01,True,False,False,False
009284487-02,True,False,False,False
009284487-04,True,False,False,False
009284487-05,True,False,False,False
009288444-01,True,False,False,False
009288444-02,True,False,False,False
009288444-03,True,False,False,False
009288786-01,False,True,True,False
009288786-02,False,True,True,False
009289704-01,False,False,True,False
009289704-02,False,False,True,False
009289704-03,False,False,True,False
009289894-01,True,False,False,False
009289960-01,False,False,True,False
009290858-01,True,False,False,False
009290858-02,True,False,False,False
009291039-01,False,False,True,False
009291275-01,True,False,False,False
009291378-01,False,False,True,False
009291618-01,True,False,False,False
009291618-02,True,False,False,False
009291629-01,False,True,False,False
009291629-02,False,True,False,False
009291629-03,False,True,False,False
009291748-01,False,True,True,False
009291830-01,True,False,False,False
009291830-02,True,False,False,False
009292463-01,True,False,False,False
009300285-01,False,False,True,False
009300285-02,False,False,True,False
009300295-01,True,False,False,False
009300295-02,True,False,False,False
009300295-03,True,False,False,False
009300507-01,True,False,False,False
009300946-01,True,False,False,False
009301183-01,True,False,False,False
009301183-02,True,False,False,False
009301183-03,True,False,False,False
009301183-04,True,False,False,False
009301183-05,True,False,False,False
009301183-06,True,False,False,False
009301183-07,True,False,False,False
009301183-08,True,False,False,False
009302543-01,False,False,True,False
009303033-01,True,False,False,False
009303033-02,True,False,False,False
009303041-01,True,False,False,False
009303041-02,True,False,False,False
009303041-03,True,False,False,False
009304409-01,True,False,False,False
009304698-01,True,False,False,False
009304698-03,True,False,False,False
009304698-04,True,False,False,False
009304698-05,True,False,False,False
009304797-01,True,False,False,False
009304797-02,True,False,False,False
009304797-03,True,False,False,False
009304797-04,True,False,False,False
009304842-01,True,False,False,False
009304842-02,True,False,False,False
009304907-01,True,False,False,False
009304907-02,True,False,False,False
009304907-03,True,False,False,False
009304907-04,True,False,False,False
009304907-05,True,False,False,False
009304907-06,True,False,False,False
009304907-07,True,False,False,False
009304907-08,True,False,False,False
009304923-01,True,False,False,False
009304923-02,True,False,False,False
009304923-03,True,False,False,False
009304976-01,False,False,False,False
009304976-02,False,False,False,False
009304976-04,False,False,False,False
009304976-05,False,False,False,False
009305012-01,True,False,False,False
009305134-01,True,False,False,False
009305136-01,True,False,False,False
009305136-02,True,False,False,False
009305136-03,True,False,False,False
009305136-04,True,False,False,False
009305136-05,True,False,False,False
009305136-06,True,False,False,False
009305574-01,True,False,False,False
009305574-02,True,False,False,False
009305952-01,True,False,False,False
009305952-02,True,False,False,False
009305952-03,True,False,False,False
009305952-04,True,False,False,False
009305952-05,True,False,False,False
009305952-06,True,False,False,False
009305952-07,True,False,False,False
009305952-08,True,False,False,False
009306095-01,True,False,False,False
009306095-02,True,False,False,False
009306290-01,True,False,False,False
009306597-01,True,False,False,False
009306597-02,True,False,False,False
009306597-03,True,False,False,False
009306677-01,True,False,False,False
009306893-01,True,False,False,False
009306900-01,True,False,False,False
009306900-02,True,False,False,False
009306998-01,True,False,False,False
009307105-01,False,False,True,False
009307105-02,False,False,True,False
009308289-01,True,False,False,False
009324334-01,True,False,False,False
009327458-01,True,False,False,False
009327458-02,True,False,False,False
009327462-01,True,False,False,False
009328641-01,True,False,False,False
009328641-02,True,False,False,False
009328641-03,True,False,False,False
009328641-04,True,False,False,False
009328653-01,True,False,False,False
009328852-01,False,True,True,False
009328852-02,False,True,True,False
009328852-03,False,True,True,False
009329230-01,True,False,False,False
009333457-01,True,False,False,False
009334289-01,False,False,True,False
009335087-01,True,False,False,False
009335114-01,True,False,False,False
009335794-01,True,False,False,False
009339119-01,True,False,False,False
009340361-01,True,False,False,False
009341243-01,True,False,False,False
009343888-01,True,False,False,False
009343888-02,True,False,False,False
009344493-01,True,False,False,False
009344493-02,True,False,False,False
009344493-03,True,False,False,False
009344572-01,True,False,False,False
009344572-02,True,False,False,False
009344927-01,True,False,False,False
009345040-01,True,False,False,False
009345040-02,True,False,False,False
009345040-03,True,False,False,False
009345040-04,True,False,False,False
009345040-05,True,False,False,False
009346253-01,False,True,True,False
009347056-01,True,False,False,False
009347095-01,True,False,False,False
009347339-01,True,False,False,False
009347494-01,True,False,False,False
009347494-02,True,False,False,False
009347494-03,True,False,False,False
009347707-01,True,False,False,False
009347707-02,True,False,False,False
009347899-01,False,False,True,False
009347899-02,False,False,True,False
009347955-01,True,False,False,False
009349226-01,True,False,False,False
009349226-02,True,False,False,False
009349245-01,True,False,False,False
009349245-02,True,False,False,False
009349245-03,True,False,False,False
009349245-04,True,False,False,False
009350555-01,True,False,False,False
009350555-02,True,False,False,False
009350555-03,True,False,False,False
009350686-01,True,False,False,False
009350686-02,True,False,False,False
009350690-01,True,False,False,False
009350690-02,True,False,False,False
009351205-01,True,False,False,False
009351205-02,True,False,False,False
009351205-03,True,False,False,False
009351620-01,True,False,False,False
009351620-02,True,False,False,False
009351622-01,True,False,False,False
009353572-01,True,False,False,False
009353572-02,True,False,False,False
009353627-01,True,False,False,False
009357275-01,False,True,True,False
009357275-02,False,True,True,False
009362445-01,True,False,False,False
009362445-02,True,False,False,False
009364192-01,True,False,False,False
009364543-01,True,False,False,False
009364543-02,True,False,False,False
009364901-01,True,False,False,False
009364901-02,True,False,False,False
009364901-03,True,False,False,False
009366989-01,False,False,True,False
009366989-02,False,False,True,False
009366994-01,True,False,False,False
009367382-01,True,False,False,False
009368220-01,True,False,False,False
009368220-02,True,False,False,False
009368220-03,True,False,False,False
009368524-01,True,False,False,False
009369047-01,True,False,False,False
009369047-02,True,False,False,False
009369366-01,False,False,True,False
009369547-01,True,False,False,False
009369547-02,True,False,False,False
009369547-03,True,False,False,False
009369547-04,True,False,False,False
009385972-01,True,False,False,False
009386115-01,True,False,False,False
009388304-01,True,False,False,False
009388479-01,False,False,True,False
009388479-02,False,False,True,False
009388479-03,False,False,True,False
009389628-01,True,False,False,False
009390653-01,False,False,True,False
009391335-01,True,False,False,False
009391395-01,True,False,False,False
009391395-02,True,False,False,False
009391395-03,True,False,False,False
009392416-01,True,False,False,False
009392668-01,True,False,False,False
009392729-01,True,False,False,False
009392839-01,True,False,False,False
009392848-01,True,False,False,False
009393006-01,True,False,False,False
009393006-02,True,False,False,False
009393006-03,True,False,False,False
009393006-04,True,False,False,False
009393006-05,True,False,False,False
009393006-06,True,False,False,False
009393092-01,True,False,False,False
009393092-02,True,False,False,False
009393100-01,True,False,False,False
009394601-01,False,True,True,False
009394601-02,False,True,True,False
009394989-01,True,False,False,False
009395246-01,True,False,False,False
009395246-02,True,False,False,False
009396399-01,True,False,False,False
009402195-01,True,False,False,False
009402693-01,True,False,False,False
009405541-01,False,False,True,False
009405679-01,True,False,False,False
009405865-01,True,False,False,False
009406050-01,True,False,False,False
009406652-02,True,False,False,False
009406652-04,True,False,False,False
009406652-05,True,False,False,False
009406652-06,True,False,False,False
009406652-07,True,False,False,False
009406652-08,True,False,False,False
009406941-01,True,False,False,False
009407225-01,True,False,False,False
009407225-02,True,False,False,False
009407225-03,True,False,False,False
009407225-04,True,False,False,False
009407225-05,True,False,False,False
009407225-06,True,False,False,False
009407225-07,True,False,False,False
009407225-08,True,False,False,False
009407225-09,True,False,False,False
009407225-10,True,False,False,False
009408183-01,False,True,False,False
009408694-01,True,False,False,False
009408694-02,True,False,False,False
009408694-03,True,False,False,False
009408917-01,True,False,False,False
009409239-01,True,False,False,False
009409239-02,True,False,False,False
009410527-01,True,False,False,False
009410527-02,True,False,False,False
009410527-03,True,False,False,False
009410527-04,True,False,False,False
009410527-05,True,False,False,False
009410582-01,True,False,False,False
009411317-01,False,True,True,False
009411317-02,False,True,True,False
009412030-01,True,False,False,False
009412462-01,False,True,True,False
009413057-01,True,False,False,False
009413057-02,True,False,False,False
009413057-03,True,False,False,False
009413335-01,True,False,False,False
009413816-01,True,False,False,False
009413816-02,True,False,False,False
009414417-01,False,False,True,False
009414857-01,True,False,False,False
009415300-01,True,False,False,False
009418059-01,True,False,False,False
009418205-01,True,False,False,False
009418619-01,False,True,True,False
009418619-02,False,True,True,False
009418619-03,False,True,True,False
009418994-01,False,True,True,False
009419201-01,True,False,False,False
009425403-01,True,False,False,False
009426473-01,True,False,False,False
009426473-02,True,False,False,False
009426473-03,True,False,False,False
009426473-04,True,False,False,False
009426610-01,True,False,False,False
009426650-01,True,False,False,False
009426817-01,True,False,False,False
009426817-02,True,False,False,False
009426817-03,True,False,False,False
009427220-01,True,False,False,False
009427220-02,True,False,False,False
009428078-01,True,False,False,False
009428078-02,True,False,False,False
009428899-01,True,False,False,False
009428899-02,True,False,False,False
009428899-03,True,False,False,False
009428899-04,True,False,False,False
009429060-01,True,False,False,False
009429060-02,True,False,False,False
009429593-01,True,False,False,False
009446824-01,False,True,True,False
009449320-01,True,False,False,False
009449455-01,True,False,False,False
009449455-02,True,False,False,False
009449455-03,True,False,False,False
009449455-04,True,False,False,False
009449455-05,True,False,False,False
009450392-01,True,False,False,False
009450647-01,False,False,True,False
009451096-01,False,True,True,False
009451096-02,False,True,True,False
009451096-03,False,True,True,False
009451127-01,False,True,True,False
009451706-01,False,False,True,False
009451706-02,False,False,True,False
009451706-03,False,False,True,False
009452754-01,True,False,False,False
009453075-01,True,False,False,False
009453114-01,True,False,False,False
